,index,0
47237,otra,1
47238,orilla,1
47239,tomada,1
47240,anales,3
47241,keats,2
47242,estudios,1
47243,realidad,2
47244,artaud,2
47245,grupo,1
47246,florida,2
47247,boedo,1
47248,claridad,1
47249,duraient,3
47250,cafards,1
47251,circe,1
47252,divertimento,1
47253,rayuela,1
47254,cabalgata,1
47255,oeste,1
47256,semilla,1
47257,losada,1
47258,insatisfait,1
47259,jarry,4
47260,heberto,1
47261,padilla,1
47262,sandinistes,1
47263,modelo,1
47264,armar,1
47265,marelle,3
47266,mandeville,7
47267,cortazar,3
47268,aurora,3
47269,bernardez,2
47270,karvelis,1
47271,autonautas,1
47272,cosmopista,1
47273,herbicide,3
47274,contamine,3
47275,icmesa,2
47276,meda,1
47277,paoletti,3
47278,givaudan,2
47279,surchauffe,6
47280,glycol,1
47281,jaunissent,1
47282,linea,1
47283,ciba,2
47284,contenants,2
47285,iasp,1
47286,technopoles,5
47287,zirst,1
47288,meylan,1
47289,polygone,2
47290,appuyaient,1
47291,brabois,1
47292,epale,1
47293,montreal,1
47294,capitis,1
47295,prunellier,11
47296,prunelier,2
47297,rosaceae,2
47298,belossay,1
47299,fourdinier,1
47300,fourdraine,1
47301,pelossier,1
47302,rectifications,1
47303,drageonner,1
47304,haie,4
47305,pubescents,1
47306,prunelliers,1
47307,pubescentes,2
47308,entomogame,2
47309,drupes,3
47310,prunelles,2
47311,plosses,1
47312,pruineuses,1
47313,astringentes,3
47314,zoochorie,1
47315,endozoochore,1
47316,plena,2
47317,astringents,4
47318,toniques,2
47319,tanin,1
47320,grives,22
47321,merles,4
47322,thecla,1
47323,betulae,1
47324,drageons,1
47325,bazoque,1
47326,canapville,1
47327,knapi,1
47328,coulonces,1
47329,couvains,1
47330,theil,1
47331,monocoques,1
47332,imoca,1
47333,titouan,1
47334,lamazou,1
47335,jeantot,4
47336,desjoyeaux,2
47337,leeuwin,1
47338,percuter,5
47339,growlers,1
47340,boc,1
47341,rorc,1
47342,velux,2
47343,oceans,1
47344,everest,2
47345,offenstein,1
47346,cluzet,2
47347,keiretsu,9
47348,zaki,4
47349,zaibatsu,1
47350,prospectent,1
47351,mitsui,4
47352,sumitomo,3
47353,fuyo,1
47354,kangyo,1
47355,industrial,6
47356,mizuho,1
47357,ufj,3
47358,sanwa,1
47359,tokai,1
47360,safari,1
47361,installable,1
47362,visualisable,1
47363,smartphone,2
47364,routeur,1
47365,photocopieur,1
47366,guiers,3
47367,longerons,2
47368,ferraud,1
47369,serrano,2
47370,dauphinoise,1
47371,mitcham,1
47372,burroughs,5
47373,tarzan,2
47374,adventures,1
47375,sojan,1
47376,stealer,1
47377,souls,1
47378,sallis,2
47379,zelazny,1
47380,spinrad,1
47381,wolfe,2
47382,hawkwind,4
47383,hawkmoon,3
47384,corum,2
47385,incarnations,3
47386,multivers,2
47387,sagittarius,2
47388,pleasure,1
47389,warlord,1
47390,steampunk,1
47391,uchronie,3
47392,invitant,4
47393,uchronique,1
47394,gloriana,4
47395,inassouvie,1
47396,unfulfill,1
47397,terraphiles,1
47398,independent,3
47399,millett,1
47400,dworkin,6
47401,dworkinista,1
47402,anglia,3
47403,jerusalem,1
47404,commands,1
47405,statesman,1
47406,maxim,2
47407,jakubowski,1
47408,hypercycle,1
47409,fuest,1
47410,cawthorn,1
47411,forgot,2
47412,warrior,2
47413,attack,1
47414,chronicle,5
47415,sword,2
47416,chronicles,1
47417,swindle,1
47418,gilmore,5
47419,graham,20
47420,charnock,1
47421,dodgem,1
47422,cruiser,1
47423,brothel,1
47424,rosenstrasse,1
47425,mandoline,2
47426,holiday,3
47427,entropy,2
47428,demo,2
47429,burning,1
47430,longships,1
47431,calvert,6
47432,eno,3
47433,jill,1
47434,illustratrice,3
47435,chaosium,2
47436,darcsyde,1
47437,mournblade,1
47438,heinlein,19
47439,anson,1
47440,pulp,2
47441,saturday,4
47442,evening,2
47443,clarke,3
47444,starship,1
47445,troopers,1
47446,stranger,2
47447,harsh,1
47448,mistress,1
47449,belt,4
47450,destroyer,2
47451,upton,1
47452,sinclair,1
47453,astounding,2
47454,alamos,2
47455,pichel,2
47456,zavitz,1
47457,corbett,1
47458,posthumes,1
47459,grumbles,1
47460,tramp,1
47461,living,3
47462,synopsis,5
47463,elinor,18
47464,leah,1
47465,leslyn,1
47466,gerstensfeld,1
47467,ginny,1
47468,goldwater,1
47469,tanstaafl,1
47470,such,1
47471,lunch,2
47472,urgesat,1
47473,urgcnep,1
47474,damon,8
47475,radioactive,3
47476,radioactifs,5
47477,enzyme,8
47478,perde,5
47479,inactivation,1
47480,pharmacologie,4
47481,isotope,5
47482,radioactif,2
47483,radioisotopes,2
47484,diophante,14
47485,tannery,1
47486,wilbur,1
47487,diophantien,1
47488,anthologie,10
47489,terquem,1
47490,bachet,2
47491,alexandrins,2
47492,ajoutes,1
47493,verras,1
47494,rabattre,2
47495,regiomontanus,2
47496,subsistaient,2
47497,bombelli,1
47498,algebra,1
47499,xylander,1
47500,stevin,3
47501,pappus,1
47502,diophantus,1
47503,mechhed,1
47504,roshdi,1
47505,rashed,2
47506,nypd,1
47507,extraverti,1
47508,bestiole,2
47509,cafard,1
47510,arquilien,1
47511,lowell,2
47512,cunningham,1
47513,aircel,1
47514,parkes,1
47515,macdonald,5
47516,chargent,5
47517,solomon,2
47518,addams,2
47519,shorty,1
47520,contactent,1
47521,mayfield,1
47522,nevada,4
47523,jada,3
47524,pinkett,2
47525,donnell,6
47526,schwimmer,1
47527,onofrio,1
47528,battery,1
47529,macdougal,1
47530,flushing,1
47531,unisphere,1
47532,nas,12
47533,snoop,1
47534,dogg,1
47535,jermaine,1
47536,dupri,1
47537,alicia,1
47538,keys,1
47539,destiny,1
47540,child,3
47541,promised,1
47542,elfman,5
47543,abbacella,2
47544,abbatiscella,2
47545,abtenzelle,2
47546,ausserrhoden,1
47547,appenzello,2
47548,esterno,1
47549,dador,1
47550,stoss,2
47551,baumann,1
47552,glaris,24
47553,nidwald,17
47554,obwald,17
47555,uri,40
47556,votations,2
47557,hundwil,1
47558,regierungsrat,4
47559,kantonsrat,3
47560,innerrhoden,1
47561,interno,1
47562,dadens,1
47563,aargau,1
47564,gau,2
47565,argovia,1
47566,conradiens,1
47567,tegerfelden,1
47568,zofingue,3
47569,aarburg,1
47570,freie,1
47571,wigger,2
47572,aarbourg,3
47573,paroissial,3
47574,kulm,1
47575,lenzbourg,2
47576,kelleramt,1
47577,formio,1
47578,fricktal,3
47579,zurzach,2
47580,rastadt,1
47581,rheinfelden,1
47582,hitzkirch,1
47583,merenschwand,1
47584,schlieren,1
47585,oetwil,1
47586,geissflue,1
47587,tripoint,1
47588,euroairport,2
47589,basler,3
47590,bvb,6
47591,baselland,2
47592,blt,5
47593,carpostal,1
47594,baselbiet,1
47595,laufon,1
47596,birse,4
47597,ergolz,1
47598,staat,2
47599,mittelland,2
47600,singine,5
47601,lagg,1
47602,gurmels,1
47603,wallenbuch,1
47604,vanil,2
47605,veveyse,3
47606,montbovon,2
47607,siviriez,1
47608,semsales,1
47609,gantrisch,2
47610,laupen,2
47611,schwarzenburg,1
47612,boltigen,1
47613,moudon,1
47614,dfb,1
47615,blasonnent,1
47616,arconciel,1
47617,charmey,3
47618,euschels,1
47619,hallstatt,1
47620,vully,2
47621,oppida,2
47622,vici,1
47623,marsens,1
47624,villae,1
47625,albeuve,1
47626,riaz,1
47627,kibourg,5
47628,attalens,1
47629,enclavement,1
47630,bourgeoisies,1
47631,ressentiments,1
47632,grandvillard,2
47633,changeront,1
47634,eef,1
47635,hochdeutsch,1
47636,singinois,2
47637,senslerdeutsch,1
47638,bernerdeutsch,1
47639,bolze,1
47640,enney,1
47641,fangla,1
47642,jaun,1
47643,palmarienne,1
47644,intercantonale,1
47645,adventiste,2
47646,bassarabov,1
47647,tariqa,1
47648,naqshbandiya,1
47649,baha,1
47650,isos,1
47651,montsalvens,1
47652,corjon,1
47653,breccaschlund,1
47654,enhaut,1
47655,cerniat,1
47656,intyamon,2
47657,rossignols,1
47658,chorales,2
47659,chantait,2
47660,cantorama,1
47661,linth,7
47662,walenstadt,2
47663,bilten,1
47664,kerenzerberg,1
47665,enclavent,1
47666,nonchalamment,1
47667,sernftal,1
47668,kleintal,1
47669,spitteler,1
47670,vantait,1
47671,foulard,1
47672,glaronnais,3
47673,schabziger,1
47674,glaronnaises,1
47675,fridolin,7
47676,ursus,3
47677,landolf,2
47678,naefels,1
47679,grisonnes,3
47680,walser,3
47681,immigrent,1
47682,romanches,5
47683,calven,1
47684,dornach,2
47685,bundesbrief,1
47686,valteline,4
47687,chiavenna,2
47688,bormio,3
47689,jenatsch,1
47690,pacificateur,2
47691,herkules,1
47692,sprecher,1
47693,bernegg,1
47694,herrschaft,2
47695,chievenna,1
47696,saurau,1
47697,sondrio,1
47698,gengel,1
47699,schiers,1
47700,davos,3
47701,klosters,2
47702,inn,4
47703,piz,1
47704,bernina,2
47705,adula,1
47706,albula,2
47707,silvretta,1
47708,bregaglia,2
47709,engadine,2
47710,mesolcina,2
47711,calanca,1
47712,poschiavo,2
47713,sursylvain,1
47714,subsylvain,1
47715,sourmiran,1
47716,puter,2
47717,vallader,3
47718,rumantsch,4
47719,grischun,3
47720,nusstorte,1
47721,capuns,1
47722,farcie,1
47723,einteilung,2
47724,kantons,2
47725,bezirke,3
47726,kreise,2
47727,laax,1
47728,rhb,2
47729,hyperbolique,4
47730,log,16
47731,logh,1
47732,matlab,1
47733,mathematica,1
47734,logarithmiques,2
47735,hyperbole,2
47736,sarasa,1
47737,appelation,1
47738,mercator,2
47739,logarithmique,3
47740,dhombres,1
47741,hasbsbourg,1
47742,morgarten,1
47743,lucernois,2
47744,brienzer,1
47745,rothorn,1
47746,reuss,5
47747,cortaillod,1
47748,bevaix,1
47749,irmengarde,1
47750,combourgeois,1
47751,valangin,1
47752,berthier,3
47753,typographique,2
47754,enclins,1
47755,jouxtent,1
47756,vaumarcus,1
47757,ruz,4
47758,chasseral,1
47759,boudry,1
47760,variationde,1
47761,quartile,1
47762,semestres,4
47763,faciliterait,1
47764,cct,1
47765,chf,4
47766,impartial,3
47767,arcinfo,1
47768,rtn,1
47769,verges,1
47770,thur,5
47771,seez,1
47772,topologie,1
47773,variera,1
47774,ramsen,2
47775,buchberg,1
47776,suittes,1
47777,swedan,1
47778,cfr,1
47779,dissocier,4
47780,unterwald,13
47781,freienbach,1
47782,arth,1
47783,landamman,1
47784,soleurois,2
47785,hasenmatt,1
47786,passwang,1
47787,scheltenpass,1
47788,valaisanne,8
47789,octodure,1
47790,pbd,1
47791,pev,1
47792,italophone,3
47793,giornico,1
47794,biasca,1
47795,bellinzone,4
47796,locarno,2
47797,tessinoise,1
47798,nufenen,2
47799,gottardo,1
47800,riviera,6
47801,ceresio,1
47802,campione,1
47803,dialectophones,1
47804,interjections,3
47805,thurgau,1
47806,turgovia,1
47807,pfyn,1
47808,kyburg,2
47809,ittingen,1
47810,incendient,1
47811,villmergen,1
47812,thurgoviens,1
47813,constructibles,1
47814,mostindien,1
47815,renggpass,1
47816,hergiswil,1
47817,rotzburg,1
47818,ennetmoos,1
47819,stansstad,1
47820,stans,1
47821,distanceront,1
47822,nidwaldienne,1
47823,anticatholique,2
47824,nidwaldiennes,1
47825,nidwaldiens,1
47826,ensuivront,1
47827,engelberger,1
47828,stanserhorn,1
47829,buochserhorn,1
47830,altdorf,5
47831,ure,1
47832,aurochs,1
47833,uranais,1
47834,uranaises,5
47835,reichenau,1
47836,sempach,1
47837,urseren,2
47838,combattues,1
47839,sarnen,1
47840,arable,2
47841,dammastock,1
47842,glaronaises,2
47843,landrat,4
47844,ursern,2
47845,nlfa,1
47846,monthey,6
47847,sierre,15
47848,pennine,1
47849,vallensis,2
47850,suzerains,1
47851,germanise,1
47852,conthey,3
47853,planta,3
47854,massongex,1
47855,valaisans,3
47856,valaisan,14
47857,dizains,6
47858,chippis,2
47859,gingolph,3
47860,vouvry,1
47861,valaisannes,4
47862,furka,3
47863,fourche,5
47864,blauberg,1
47865,furkahorn,1
47866,mayens,1
47867,gillou,1
47868,grid,1
47869,brigue,8
47870,entremont,1
47871,anniviers,4
47872,mollens,1
47873,chermignon,2
47874,randogne,1
47875,glis,1
47876,sanetsch,1
47877,gemmi,1
47878,zwischbergen,1
47879,sirrum,1
47880,nival,1
47881,bornerons,1
47882,vallesiacus,1
47883,batraciens,3
47884,libellules,1
47885,sauterelles,1
47886,criquets,2
47887,joutes,2
47888,combattantes,2
47889,castana,1
47890,augstbord,1
47891,franchies,1
47892,grimsel,1
47893,forclaz,1
47894,bifurque,1
47895,bls,2
47896,pendolino,1
47897,cbv,1
47898,niouc,1
47899,bouveret,1
47900,walliser,1
47901,bote,2
47902,rottu,1
47903,retransmet,1
47904,gletsch,1
47905,vsnet,1
47906,raspille,2
47907,oberland,3
47908,arpitanophone,1
47909,dichotomique,1
47910,nendaz,1
47911,fully,1
47912,bagnes,1
47913,expatrier,1
47914,creusets,1
47915,spiritus,1
47916,heu,1
47917,hes,1
47918,bachelor,5
47919,idiap,2
47920,crem,1
47921,tewi,1
47922,ophtalmologie,1
47923,iro,1
47924,irr,1
47925,crepa,1
47926,plurilinguisme,1
47927,curpufm,1
47928,fga,1
47929,ritz,2
47930,skiables,2
47931,saillon,1
47932,ovronnaz,1
47933,illiez,1
47934,breiten,2
47935,brigerbad,1
47936,verbier,2
47937,obergesteln,2
47938,riederalp,1
47939,zermatt,4
47940,microtechnique,1
47941,hrand,1
47942,djevahirdhjian,1
47943,alcan,5
47944,lonza,3
47945,novartis,5
47946,steg,1
47947,hohtenn,1
47948,novelis,1
47949,evionnaz,1
47950,orgamol,1
47951,dixence,1
47952,mauvoisin,1
47953,cleuson,1
47954,mattmark,1
47955,moiry,1
47956,tseuzier,1
47957,salanfe,1
47958,collombey,1
47959,swissgaz,1
47960,bex,1
47961,williamine,1
47962,chamoson,1
47963,mund,2
47964,naters,1
47965,crocus,1
47966,sativus,1
47967,bonvin,2
47968,amherd,1
47969,tourbillon,2
47970,stockalper,1
47971,majorie,1
47972,scex,1
47973,ruffiner,1
47974,ernen,1
47975,ellenberger,1
47976,gueuroz,1
47977,ganter,1
47978,gianadda,1
47979,valaisane,1
47980,fasv,2
47981,avjs,1
47982,natives,1
47983,skieurs,1
47984,collombin,1
47985,pirmin,2
47986,zurbriggen,2
47987,gaspoz,1
47988,fernande,1
47989,bochatay,1
47990,bournissen,1
47991,patineur,1
47992,lambiel,1
47993,grichting,1
47994,gelson,1
47995,edimilson,1
47996,sierro,1
47997,escrimeuse,2
47998,tiffany,1
47999,morabito,1
48000,reichenbach,3
48001,martinetti,5
48002,raphy,2
48003,infantino,1
48004,fila,1
48005,diablerets,1
48006,yverdonnoise,1
48007,aggloy,1
48008,wald,1
48009,valdensis,1
48010,waadt,1
48011,fpr,1
48012,valdidum,1
48013,valdum,1
48014,viret,1
48015,mauraz,1
48016,descendit,2
48017,baissant,1
48018,remonta,2
48019,redescendre,1
48020,pillon,1
48021,marchairuz,1
48022,givrine,1
48023,mollendruz,1
48024,orzeires,1
48025,gobet,1
48026,ofrou,1
48027,weidmann,1
48028,lausannoises,1
48029,naye,1
48030,chavornay,2
48031,leysin,1
48032,blonay,1
48033,chamby,1
48034,palliatifs,2
48035,montchoisi,1
48036,longeraie,1
48037,genolier,1
48038,avasad,1
48039,cms,3
48040,entraide,4
48041,fixait,1
48042,heurta,2
48043,unifiant,2
48044,pestalozzi,1
48045,polytechniques,1
48046,harmoniser,3
48047,lignite,3
48048,corsy,1
48049,flonzel,1
48050,rouvertes,1
48051,fourissent,1
48052,yverdon,1
48053,cuarny,2
48054,sadh,2
48055,forage,3
48056,servion,1
48057,zougoise,1
48058,zougois,1
48059,politiquetrois,1
48060,plurinominal,11
48061,kanton,1
48062,neu,1
48063,bachs,1
48064,boppelsen,1
48065,buchs,1
48066,steinmaur,3
48067,obersteinmaur,1
48068,oberweningen,1
48069,otelfingen,1
48070,schleinikon,1
48071,niederweningen,1
48072,beringer,1
48073,andelfingen,4
48074,guntalingen,1
48075,waltalingen,2
48076,ossingen,1
48077,thalheim,1
48078,partide,1
48079,adlikon,1
48080,dorf,1
48081,niederwil,1
48082,oberwil,1
48083,henggart,1
48084,humlikon,1
48085,landgraviat,1
48086,nellenburg,1
48087,flaach,1
48088,volken,1
48089,rappenstein,1
48090,regensdorf,3
48091,obervogtei,1
48092,oberaffoltern,1
48093,unteraffoltern,1
48094,oberdorf,1
48095,wettingen,2
48096,kloster,1
48097,hanns,1
48098,gradner,1
48099,glattfelden,1
48100,rafz,1
48101,wasterkingen,1
48102,marthalen,1
48103,schnebelhorn,1
48104,sternenberg,1
48105,uster,1
48106,unterland,1
48107,basel,3
48108,basilea,3
48109,huningue,3
48110,eurodistrict,2
48111,rotterdam,9
48112,bernoulli,1
48113,jaspers,2
48114,tadeusz,1
48115,hersch,1
48116,transnational,1
48117,baselworld,1
48118,kunstmuseum,1
48119,amerbach,1
48120,environnants,3
48121,affaissent,1
48122,strates,1
48123,recouvertes,11
48124,synclinal,1
48125,graviers,10
48126,macrosismique,1
48127,wettstein,2
48128,gellert,1
48129,bachletten,3
48130,pavillonnaires,2
48131,bruderholz,2
48132,riehen,3
48133,binningen,1
48134,bade,10
48135,polarise,1
48136,dortoirs,5
48137,motivent,1
48138,rheinhattan,1
48139,mainhattan,1
48140,gotthelf,1
48141,breite,1
48142,passus,1
48143,basilina,1
48144,basileios,1
48145,valentinienne,1
48146,rauraques,1
48147,munatius,4
48148,plancus,4
48149,raurica,2
48150,augst,1
48151,enclose,1
48152,magyars,1
48153,burkhard,1
48154,hasenburg,1
48155,prometteuse,7
48156,pogrom,1
48157,antipapes,1
48158,riehentor,1
48159,allenwinden,1
48160,gallician,1
48161,fust,1
48162,bienvenus,2
48163,rathaus,1
48164,marktplatz,1
48165,humani,2
48166,corporis,2
48167,fabrica,1
48168,passementerie,1
48169,teinturie,1
48170,rudoft,2
48171,geigy,2
48172,gemuseus,1
48173,joh,1
48174,isaak,1
48175,iselin,1
48176,ochs,2
48177,holsteinerhof,1
48178,rastatt,4
48179,mittlere,2
48180,martinsgasse,1
48181,badischer,1
48182,bahnhof,2
48183,profitera,1
48184,alsaciennes,1
48185,strassburger,1
48186,denkmal,1
48187,programm,1
48188,wille,1
48189,recherchaient,3
48190,grosser,1
48191,fetz,1
48192,eee,1
48193,birsig,1
48194,binational,2
48195,sbbcffffs,1
48196,dreispitz,1
48197,provolta,1
48198,erlenmatt,1
48199,suburbains,2
48200,suburbaines,2
48201,fasnacht,1
48202,pratteln,2
48203,leymen,1
48204,ettingen,1
48205,rodersdorf,1
48206,syngenta,1
48207,schweizerhalle,1
48208,biovalley,1
48209,prudentiels,1
48210,entraides,1
48211,helvetia,1
48212,winterthur,1
48213,spalentor,1
48214,herse,1
48215,dych,1
48216,beyeler,1
48217,renzo,4
48218,zaha,1
48219,hadid,1
48220,siza,1
48221,tadao,1
48222,vitra,1
48223,gehry,2
48224,messeturm,1
48225,coronavirus,15
48226,sras,4
48227,infectieuse,7
48228,sars,13
48229,cov,13
48230,antiviral,4
48231,microscopie,6
48232,canin,1
48233,fecv,1
48234,fipv,1
48235,transmissible,5
48236,murines,1
48237,silodacryonite,1
48238,infectant,2
48239,aviaires,1
48240,radiologiques,1
48241,incubation,8
48242,frissons,5
48243,myalgies,1
48244,dysphagie,2
48245,auscultation,1
48246,inspiratoires,1
48247,sibilance,1
48248,survenant,7
48249,leucocytose,1
48250,asat,1
48251,alat,1
48252,kinase,5
48253,transaminases,1
48254,ribavirine,2
48255,tca,1
48256,focales,1
48257,multifocale,1
48258,excavation,1
48259,pleural,1
48260,scanner,2
48261,virologiques,1
48262,virologique,1
48263,nasaux,1
48264,expectorations,1
48265,urines,13
48266,pcr,7
48267,virale,14
48268,peiris,1
48269,viral,3
48270,inoculant,1
48271,vero,1
48272,bsl,2
48273,igg,5
48274,igm,3
48275,anticorps,15
48276,dilutions,1
48277,neutralisation,2
48278,quantifie,1
48279,confinement,5
48280,symptomatique,5
48281,sdra,1
48282,cdc,1
48283,medicine,4
48284,internats,1
48285,inhalation,8
48286,salives,1
48287,guangdong,2
48288,grippaux,1
48289,infecter,2
48290,virologie,2
48291,bronchoscopie,1
48292,intubation,1
48293,civettes,2
48294,montraient,2
48295,jiang,1
48296,yanyong,1
48297,taiwan,1
48298,circonscrite,1
48299,annulations,1
48300,polyphonique,5
48301,scipione,2
48302,maffei,3
48303,gravecembalo,1
48304,clavicorde,6
48305,clavecin,17
48306,pianoforte,2
48307,hammerklavier,4
48308,marteaux,13
48309,klavier,1
48310,zongora,1
48311,fortepiano,1
48312,pianino,1
48313,transmettent,7
48314,enfoncement,7
48315,pianos,65
48316,modulable,1
48317,cristofori,11
48318,cimbalo,1
48319,silbermann,7
48320,maillets,1
48321,gottlieb,1
48322,plectres,1
48323,manuelle,3
48324,clavicordes,1
48325,entravant,1
48326,posera,1
48327,croissait,2
48328,levier,4
48329,approuvera,1
48330,fugues,1
48331,bwv,3
48332,manualen,1
48333,registration,1
48334,friederici,2
48335,burckhardt,3
48336,tschudi,1
48337,burkat,1
48338,shudi,1
48339,broadwood,11
48340,zumpe,2
48341,levage,1
48342,backers,2
48343,prellmechanik,1
48344,heurtoir,1
48345,sauront,1
48346,sollicitant,4
48347,pleyel,8
48348,streicher,1
48349,factrice,1
48350,schelkle,1
48351,sonates,7
48352,haydn,6
48353,hob,1
48354,muzio,2
48355,clementi,3
48356,longman,1
48357,broderip,1
48358,criard,1
48359,remportaient,1
48360,pianistes,24
48361,attentive,3
48362,expressives,1
48363,permise,2
48364,usinage,6
48365,breveta,1
48366,aune,2
48367,tessiture,10
48368,chopin,31
48369,tapait,1
48370,transmetteur,2
48371,buccal,3
48372,waldstein,1
48373,laquais,1
48374,ruppersthal,1
48375,virtuoses,2
48376,entoura,1
48377,sarstedt,1
48378,implanta,2
48379,filait,2
48380,cithare,1
48381,harmonisation,6
48382,vibratoire,1
48383,brevettera,1
48384,steinway,6
48385,engelhard,1
48386,steinweg,2
48387,wolfshagen,1
48388,grotrian,1
48389,montal,1
48390,pilar,1
48391,kawai,1
48392,ersatz,1
48393,regrettera,1
48394,transpiration,1
48395,brahms,24
48396,busoni,5
48397,tasmanien,1
48398,erard,1
48399,scarbo,1
48400,contractions,4
48401,scriabine,3
48402,toccata,1
48403,chostakovitch,3
48404,michelsonne,1
48405,reparte,1
48406,actionne,1
48407,tendu,8
48408,grelottage,1
48409,accordage,3
48410,multiplis,1
48411,agrafe,4
48412,sillet,2
48413,sollicitation,4
48414,diapason,7
48415,bouclettes,1
48416,vibrantes,2
48417,maisonnettes,1
48418,sillets,2
48419,ajouteraient,1
48420,inharmonique,3
48421,enrichiraient,1
48422,aliquot,1
48423,borgato,2
48424,raidisseurs,1
48425,poutres,4
48426,autoporteur,1
48427,sommairement,4
48428,diapasons,2
48429,accordeur,19
48430,embout,1
48431,plectre,1
48432,surtension,1
48433,sommier,3
48434,retendue,1
48435,calage,1
48436,brins,7
48437,bastringue,1
48438,unisson,2
48439,unissons,1
48440,battements,17
48441,frottements,4
48442,frottement,5
48443,solder,2
48444,supposent,6
48445,recopier,1
48446,ragtime,1
48447,elton,5
48448,muse,2
48449,abba,2
48450,publiaient,1
48451,orchestrales,3
48452,moussorgsky,1
48453,hongroises,1
48454,romances,1
48455,lieder,2
48456,trios,2
48457,quintettes,1
48458,polyrythmique,1
48459,scarlatti,1
48460,prompte,2
48461,transportait,3
48462,resgtant,1
48463,ilitch,1
48464,rachmaninov,8
48465,prokofiev,1
48466,enrique,2
48467,granados,2
48468,webern,1
48469,girafe,2
48470,clavicytherium,1
48471,hardin,5
48472,whig,2
48473,sumter,3
48474,habeas,1
48475,ulysses,5
48476,wilkes,3
48477,booth,7
48478,inculque,1
48479,nolin,1
48480,hodgenville,1
48481,rondins,1
48482,cumberland,3
48483,squatte,1
48484,esclavagiste,1
48485,originairement,2
48486,esclavagisme,2
48487,eupatoire,1
48488,denton,1
48489,offutt,2
48490,convoyer,1
48491,chaland,1
48492,ledit,3
48493,sangamon,2
48494,matelot,4
48495,magasinier,2
48496,postier,1
48497,surveillant,5
48498,syphilis,4
48499,mclean,1
48500,snow,4
48501,cabell,1
48502,breckinridge,1
48503,arkansas,4
48504,avertissent,2
48505,accepteront,2
48506,baltimore,20
48507,surestimant,1
48508,mcclellan,2
48509,homestead,1
48510,morrill,1
48511,colleges,1
48512,abolissant,1
48513,nordiste,3
48514,gettysburg,5
48515,stanton,6
48516,colistier,1
48517,affecta,3
48518,craignirent,1
48519,partageait,2
48520,farragut,1
48521,perfidie,1
48522,copperheads,1
48523,kaspi,2
48524,progressait,1
48525,douglass,3
48526,racialement,1
48527,jameson,2
48528,sympathisant,2
48529,berwanger,1
48530,potosi,1
48531,bolivien,1
48532,comstock,1
48533,lode,1
48534,cooke,2
48535,associated,3
48536,delano,16
48537,courtise,1
48538,abell,1
48539,accoutumer,1
48540,tad,1
48541,beckwith,1
48542,tripp,2
48543,barbu,1
48544,grace,7
48545,bedell,1
48546,cria,2
48547,enfuyant,1
48548,tyrannis,1
48549,paquebot,2
48550,australasian,1
48551,bouclage,1
48552,surratt,1
48553,nebraska,3
48554,rushmore,2
48555,performing,2
48556,bixby,1
48557,inaugural,12
48558,vernon,17
48559,martiau,1
48560,mayflower,3
48561,yorktown,5
48562,potomac,11
48563,westmoreland,2
48564,augustine,6
48565,planteur,5
48566,hunting,2
48567,rappahannock,2
48568,familiarise,1
48569,appalaches,2
48570,arpenteur,1
48571,fairfax,5
48572,shenandoah,1
48573,fredericksburg,2
48574,dinwiddie,1
48575,boeuf,1
48576,jumonville,3
48577,necessity,2
48578,walpole,1
48579,williamsburg,2
48580,braddock,1
48581,monongahela,1
48582,consolida,1
48583,virginiens,1
48584,dandridge,1
48585,custis,4
48586,parke,3
48587,croisa,1
48588,sangs,1
48589,somptueuses,3
48590,supporta,1
48591,townshend,1
48592,paine,1
48593,halifax,4
48594,marcha,2
48595,heights,4
48596,plains,1
48597,insurgents,1
48598,brandywine,1
48599,germantown,3
48600,monmouth,2
48601,freehold,1
48602,newburgh,1
48603,quinctius,1
48604,miamis,1
48605,entravaient,1
48606,souhaita,3
48607,grondait,1
48608,greenville,2
48609,enflure,1
48610,tobias,2
48611,lear,1
48612,incisions,1
48613,broglie,5
48614,moustier,1
48615,houdon,2
48616,caries,1
48617,malaria,2
48618,dentiers,1
48619,dentaires,4
48620,obligeaient,1
48621,laudanum,1
48622,perruque,5
48623,poudrait,1
48624,anglicanisme,1
48625,encouraient,1
48626,wagoner,2
48627,gunner,1
48628,glaciale,4
48629,milita,3
48630,motier,1
48631,wiencek,2
48632,graduel,3
48633,phillis,2
48634,wheatley,2
48635,masonic,1
48636,armies,1
48637,gerald,2
48638,washingtonia,1
48639,ssbn,1
48640,cvn,2
48641,weems,3
48642,hiram,2
48643,ceracchi,1
48644,wabash,1
48645,wacker,1
48646,lorado,1
48647,taft,3
48648,hyam,1
48649,athenaeum,2
48650,peale,5
48651,polk,1
48652,emanuel,3
48653,leutze,2
48654,tompkins,1
48655,matteson,1
48656,trumbull,1
48657,rembrandt,3
48658,porthole,1
48659,infobox,1
48660,kemmelmeyer,1
48661,patriae,1
48662,constantino,1
48663,brumidi,1
48664,fresque,7
48665,paon,4
48666,souvestre,8
48667,keraval,1
48668,plomelin,2
48669,allain,6
48670,liverpool,4
48671,dunod,1
48672,pinat,1
48673,naz,3
48674,kistler,2
48675,darcel,1
48676,ponson,1
48677,terrail,1
48678,tigris,1
48679,fatala,1
48680,dare,2
48681,boulard,1
48682,mery,1
48683,voeux,1
48684,ferenczi,1
48685,ventillard,1
48686,veuze,1
48687,plexiglas,1
48688,carlingue,6
